Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Abs Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 01.ptm - Realtime: 2016 WRX 91 - 01.ptm]
48.610,-0.78,9.38,14.70,14,14,-8,-7,28.2,13.05,0.84,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1576,1553,71.8,6,14.00,2.92,109,115,565,1442,708,1012,22.0,26.44,26.17,1.92,13.90,207,1955,86.43,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.637,-0.78,9.38,14.67,14,14,-8,-7,28.2,13.05,0.86,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1568,1553,71.8,6,14.00,2.92,109,115,710,1442,733,1012,22.0,26.52,26.99,1.92,13.99,207,1963,86.43,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.658,-1.56,9.38,14.67,14,14,-8,-7,28.2,13.05,0.86,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1532,1553,71.8,6,14.00,2.93,109,115,710,646,733,1012,22.0,26.47,25.35,1.92,13.93,207,1961,86.43,0,0,0,0,66.62,0.000,33.58,27.2,6.27,0
48.679,-1.56,9.38,14.68,14,14,-8,-7,28.2,13.05,0.88,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1535,1553,71.8,6,14.00,2.93,109,115,497,646,733,771,22.0,26.34,25.52,1.92,13.91,207,1957,86.43,0,0,0,0,66.61,0.000,33.57,27.2,6.27,0
48.704,-1.56,9.38,14.66,14,14,-8,-7,28.2,13.05,0.87,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1571,1553,71.8,6,14.00,2.92,109,115,497,1005,1078,771,22.0,26.39,26.17,1.90,13.95,207,1961,86.61,0,0,0,0,66.61,0.000,33.58,27.6,6.27,0
48.731,-1.56,9.38,14.67,14,14,-8,-7,28.2,13.05,0.86,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1550,1553,71.8,6,13.50,2.93,109,115,497,1005,1078,407,22.0,26.44,25.19,1.92,13.93,207,1963,86.61,0,0,0,0,66.62,0.000,33.58,27.6,6.27,0
48.772,-1.56,9.38,14.69,14,14,-8,-7,28.2,13.05,0.88,14.76,0.81,on,14.82,194,1.000,0.0,0.00,0.00,1500,1553,71.8,6,13.50,2.93,109,115,516,1005,989,407,22.0,26.46,24.53,1.92,13.90,207,1964,86.41,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.787,-1.56,9.38,14.70,14,14,-8,-7,28.2,13.05,0.88,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1563,1553,71.8,6,14.00,2.93,108,115,516,630,989,803,22.0,26.21,24.05,1.88,13.90,207,1960,86.41,0,0,0,0,66.62,0.000,33.58,27.6,6.27,0
48.815,-1.56,9.38,14.69,14,14,-8,-7,28.2,13.05,0.89,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1514,1553,71.8,6,13.50,2.93,109,115,498,630,528,803,22.0,26.22,24.53,1.92,13.91,207,1962,86.41,0,0,0,0,66.62,0.000,33.57,27.2,6.27,0
48.842,-2.34,9.38,14.71,14,14,-8,-7,28.2,13.05,0.90,14.81,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1592,1553,71.8,6,13.50,2.94,109,115,498,972,528,1765,22.0,26.20,25.68,1.90,13.96,207,1967,86.41,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.873,-2.34,9.38,14.75,14,14,-8,-7,28.2,13.05,0.89,14.81,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1577,1553,71.8,6,13.50,2.94,109,115,1738,972,333,1765,22.0,26.31,26.17,1.90,13.93,207,1966,86.41,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.903,-2.34,9.38,14.76,14,14,-7,-7,28.2,13.05,0.87,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1532,1553,71.8,6,13.50,2.93,109,115,1738,546,333,1765,22.0,26.15,25.68,1.88,13.98,207,1961,86.41,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.918,-2.34,9.38,14.77,14,14,-7,-7,28.2,13.05,0.86,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1554,1553,71.8,6,13.50,2.93,109,115,488,546,333,312,22.0,26.11,25.85,1.88,13.97,207,1959,86.41,0,0,0,0,66.62,0.000,33.57,27.6,6.27,0
48.934,-1.56,9.38,14.78,14,14,-7,-7,28.2,13.05,0.88,14.81,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1584,1553,71.8,6,13.50,2.93,109,115,488,546,750,312,22.0,26.21,25.35,1.90,13.94,207,1969,86.21,0,0,0,0,66.63,0.000,33.56,27.6,6.27,0
48.965,-1.56,9.38,14.86,14,14,-7,-7,28.2,13.05,0.89,14.81,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1595,1553,71.8,6,13.50,2.94,109,115,488,760,750,645,22.0,26.14,27.81,1.92,13.91,207,1966,86.21,0,0,0,0,66.63,0.000,33.57,27.2,6.27,0
48.991,-1.56,9.38,14.89,14,14,-7,-7,28.2,13.05,0.89,14.81,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1574,1553,71.8,6,13.50,2.94,109,115,943,760,750,645,22.0,26.26,26.17,1.92,13.93,207,1963,86.41,0,0,0,0,66.62,0.000,33.56,27.2,6.27,0
49.021,-1.56,9.38,14.87,14,14,-7,-7,28.2,13.05,0.88,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1600,1553,71.8,6,13.50,2.93,109,115,943,948,514,645,22.0,26.33,26.17,1.92,13.95,207,1964,86.60,0,0,0,0,66.63,0.000,33.57,27.6,6.27,0
49.046,-1.56,9.38,14.86,14,14,-7,-7,28.2,13.05,0.87,14.76,0.80,on,14.82,194,1.000,0.0,0.00,0.00,1550,1553,71.8,6,13.50,2.94,109,115,557,948,514,640,22.0,26.19,27.32,1.94,13.95,207,1967,86.41,0,0,0,0,66.63,0.000,33.57,27.6,6.27,0
49.073,-1.56,9.38,14.87,14,14,-7,-7,28.2,13.05,0.88,14.70,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1569,1553,71.8,6,13.50,2.94,109,115,557,763,402,640,22.0,26.25,28.31,1.94,13.91,207,1970,86.41,0,0,0,0,66.63,0.000,33.57,27.6,6.27,0
49.098,-0.78,9.38,14.92,14,14,-7,-7,28.2,13.05,0.91,14.65,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1543,1553,71.8,6,13.50,2.94,109,115,498,763,402,864,22.0,26.28,28.31,1.92,13.94,207,1964,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.128,0.00,9.38,14.99,14,15,-7,-7,28.2,13.05,0.88,14.65,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1599,1553,71.8,6,13.50,2.94,109,115,498,1118,1574,864,22.0,26.38,26.01,1.90,13.92,207,1968,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.161,0.00,9.38,15.01,14,15,-7,-7,28.2,13.05,0.88,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1585,1553,71.8,6,13.50,2.94,109,115,498,1118,1574,1304,22.0,26.44,27.98,1.90,13.85,207,1972,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.193,0.00,8.59,15.03,14,15,-7,-7,28.2,13.05,0.87,14.65,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1580,1553,71.8,6,13.50,2.94,109,113,2084,1118,552,1304,22.0,26.40,27.81,1.96,13.99,207,1970,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.207,0.00,8.59,14.98,14,14,-7,-7,28.2,13.05,0.88,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1596,1553,71.8,6,14.00,2.94,109,113,2084,1038,552,539,22.0,26.59,25.68,1.92,13.98,207,1967,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.235,0.00,8.59,14.96,14,14,-7,-7,28.2,13.05,0.89,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1567,1553,71.8,6,14.00,2.94,109,113,220,1038,636,539,22.0,26.57,25.19,1.92,13.95,207,1970,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.265,0.00,8.59,14.95,14,14,-7,-7,28.2,13.05,0.89,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1531,1553,71.8,6,14.00,2.94,109,113,220,859,636,539,22.0,26.49,26.34,1.88,13.94,207,1974,86.21,0,0,0,0,66.64,0.000,33.56,27.6,6.27,0
49.292,0.00,8.59,14.91,14,14,-7,-7,28.2,13.05,0.89,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1560,1553,71.8,6,13.50,2.94,109,113,702,859,636,938,22.0,26.46,26.34,1.90,13.91,207,1968,86.41,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.307,0.00,8.59,14.88,14,14,-7,-7,28.2,13.05,0.88,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1499,1553,71.8,6,13.50,2.94,109,113,702,859,1044,938,22.0,26.49,26.34,1.90,13.93,207,1970,86.60,0,0,0,0,66.64,0.000,33.57,27.6,6.27,0
49.339,0.00,8.59,14.87,14,14,-7,-7,28.2,13.05,0.88,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1594,1553,71.8,6,13.50,2.95,109,113,702,752,1044,699,22.0,26.45,26.34,1.90,13.93,207,1971,86.60,0,0,0,0,66.65,0.000,33.58,27.6,6.27,0
49.358,0.00,8.59,14.87,14,14,-7,-7,28.2,13.05,0.89,14.65,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1571,1553,71.8,6,13.50,2.95,109,113,473,752,1117,699,22.0,26.52,27.32,1.90,13.91,207,1974,86.41,0,0,0,0,66.65,0.000,33.57,27.6,6.27,0
49.383,0.78,8.59,14.83,14,14,-7,-7,28.2,13.05,0.90,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1539,1553,71.8,6,13.50,2.95,109,113,473,912,1117,699,22.0,26.68,28.14,1.94,13.93,207,1975,86.41,0,0,0,0,66.65,0.000,33.57,27.6,6.27,0
49.410,0.78,8.59,14.82,14,14,-7,-7,28.2,13.05,0.90,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1574,1553,71.8,6,14.00,2.94,109,113,763,912,1117,943,22.0,26.70,27.16,1.94,13.94,207,1971,86.41,0,0,0,0,66.65,0.000,33.58,27.2,6.27,0
49.441,0.78,8.59,14.80,14,14,-7,-7,28.2,13.05,0.91,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1528,1553,71.8,6,14.00,2.94,109,113,763,912,566,943,22.0,26.69,25.03,1.94,13.91,207,1976,86.60,0,0,0,0,66.66,0.000,33.57,27.2,6.27,0
49.456,0.78,8.59,14.78,14,14,-7,-7,28.2,13.05,0.90,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1574,1553,71.8,6,14.00,2.95,109,113,763,1226,566,390,22.0,26.57,26.83,1.92,13.94,207,1976,86.41,0,0,0,0,66.66,0.000,33.57,27.6,6.27,0
49.486,0.78,8.59,14.76,14,14,-7,-7,28.2,13.05,0.90,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1530,1553,71.8,6,13.50,2.95,109,113,765,1226,613,390,22.0,26.75,26.99,1.96,14.01,207,1974,86.60,0,0,0,0,66.66,0.000,33.56,27.2,6.27,0
49.517,0.78,8.59,14.72,14,14,-7,-7,28.2,13.05,0.92,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1588,1553,71.8,6,13.50,2.95,109,113,765,761,613,324,22.0,26.83,25.85,1.96,13.85,207,1976,86.60,0,0,0,0,66.66,0.000,33.58,27.2,6.27,0
49.534,0.78,8.59,14.71,14,14,-8,-7,28.2,13.05,0.90,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1595,1553,71.8,6,13.00,2.95,109,113,654,761,613,324,22.0,26.57,26.17,1.86,14.01,207,1979,86.60,0,0,0,0,66.66,0.000,33.58,27.6,6.27,0
49.569,0.78,8.59,14.72,14,15,-8,-7,28.2,13.05,0.94,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1566,1553,71.8,6,13.50,2.95,109,113,654,599,743,1127,22.0,26.65,26.01,1.98,14.03,207,1979,86.60,0,0,0,0,66.67,0.000,33.57,27.2,6.27,0
49.594,0.78,8.59,14.73,14,15,-8,-7,28.2,13.05,0.91,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1562,1553,71.8,6,13.50,2.95,109,113,748,599,743,1127,22.0,26.68,28.14,1.98,14.03,207,1977,86.60,0,0,0,0,66.67,0.000,33.58,27.2,6.27,0
49.621,0.78,8.59,14.72,14,15,-8,-7,28.2,13.05,0.91,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1527,1553,71.8,6,14.00,2.95,109,113,748,599,592,1127,22.0,26.79,27.49,2.00,14.00,207,1977,86.60,0,0,0,0,66.67,0.000,33.58,27.6,6.27,0
49.636,0.78,8.59,14.71,14,15,-8,-7,28.2,13.05,0.91,14.65,0.82,on,14.70,194,1.000,0.0,0.00,0.00,1560,1553,71.8,6,14.00,2.95,109,113,748,1317,592,776,22.0,26.90,27.49,2.00,14.00,207,1978,86.60,0,0,0,0,66.67,0.000,33.58,27.6,6.27,0
49.681,0.78,8.59,14.71,14,14,-8,-7,28.2,13.05,0.92,14.65,0.82,on,14.70,194,1.000,0.0,0.00,0.00,1592,1553,71.8,6,13.00,2.95,109,113,578,1110,1658,776,22.0,26.96,26.34,1.96,14.01,207,1980,86.60,0,0,0,0,66.67,0.000,33.58,27.6,6.27,0
49.696,1.56,8.59,14.66,14,14,-8,-7,28.2,13.05,0.96,14.65,0.82,on,14.70,194,1.000,0.0,0.00,0.00,1568,1553,71.8,6,13.00,2.96,109,113,578,1110,1658,264,22.0,26.93,26.67,1.96,14.00,207,1979,86.60,0,0,0,0,66.67,0.000,33.58,27.6,6.27,0
49.738,0.78,8.59,14.62,14,14,-8,-7,28.2,13.05,0.93,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1505,1553,71.8,6,13.00,2.95,109,113,209,1110,500,264,22.0,26.84,25.35,1.92,14.01,207,1979,86.60,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.764,0.78,8.59,14.60,14,14,-8,-7,28.2,13.05,0.96,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1613,1553,71.8,6,13.00,2.95,109,113,209,590,500,1253,22.0,26.87,27.16,1.92,14.02,207,1982,86.41,0,0,0,0,66.67,0.000,33.57,27.6,6.27,0
49.797,0.78,8.59,14.60,14,14,-8,-7,28.6,13.05,0.96,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1571,1553,71.8,6,14.00,2.96,109,113,678,590,917,1253,22.0,26.80,24.70,1.92,13.99,207,1982,86.80,0,0,0,0,66.67,0.000,33.58,27.6,6.27,0
49.822,0.78,8.59,14.59,14,14,-8,-7,28.2,13.05,0.95,14.65,0.81,on,14.70,194,1.000,0.0,0.00,0.00,1578,1553,71.8,6,11.50,2.96,109,113,678,533,917,704,22.0,26.80,25.35,1.88,14.02,207,1978,86.60,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.842,0.00,8.59,14.59,14,14,-8,-7,28.6,13.05,0.96,14.65,0.82,on,14.70,194,1.000,0.0,0.00,0.00,1572,1553,71.8,6,11.50,2.96,109,113,397,533,402,704,22.0,27.12,25.68,1.90,14.00,207,1984,86.80,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.868,0.00,8.59,14.60,14,14,-8,-7,28.2,13.05,0.94,14.65,0.83,on,14.70,194,1.000,0.0,0.00,0.00,1509,1553,71.8,6,11.50,2.96,108,113,397,654,402,427,22.0,27.46,28.47,1.90,13.95,207,1984,86.60,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.898,0.00,8.59,14.60,14,14,-8,-7,28.6,13.05,0.93,14.65,0.83,on,14.70,194,1.000,0.0,0.00,0.00,1554,1553,71.8,6,11.00,2.96,109,113,775,654,402,427,22.0,27.69,29.99,1.94,13.93,207,1984,86.80,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.913,0.00,8.59,14.60,14,14,-8,-7,28.6,13.05,0.91,14.60,0.84,on,14.70,194,1.000,0.0,0.00,0.00,1582,1646,71.8,6,11.00,2.96,109,113,775,1640,729,427,22.0,27.90,29.99,1.94,13.92,207,1984,86.80,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.949,0.78,8.59,14.63,14,14,-8,-7,28.2,13.05,0.90,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1560,1646,71.8,6,11.50,2.96,109,113,542,1640,729,280,22.0,28.22,27.49,2.04,13.89,207,1987,86.60,0,0,0,0,66.68,0.000,33.58,27.6,6.27,0
49.987,0.78,8.59,14.58,14,14,-8,-7,28.6,13.05,0.90,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1575,1646,71.8,6,11.50,2.97,109,113,542,378,912,280,22.0,28.11,28.47,1.94,13.90,207,1988,86.80,0,0,0,0,66.69,0.000,33.58,27.6,6.27,0
50.009,0.78,8.59,14.58,14,14,-7,-7,28.6,13.05,0.90,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1597,1646,71.8,6,11.50,2.97,108,113,1602,378,912,873,22.0,28.14,27.16,1.96,13.93,207,1986,86.80,0,0,0,0,66.69,0.000,33.59,27.6,6.27,0
50.039,0.78,8.59,14.52,14,14,-7,-7,28.6,13.05,0.89,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1553,1646,71.8,6,11.50,2.97,109,113,1602,378,277,873,22.0,28.41,27.49,1.96,13.93,207,1989,86.80,0,0,0,0,66.69,0.000,33.58,27.6,6.27,0
50.073,0.00,8.59,14.50,14,14,-7,-7,28.6,13.05,0.89,14.60,0.86,on,14.64,194,1.000,0.0,0.00,0.00,1642,1646,71.8,6,11.50,2.97,109,113,1602,895,277,969,22.0,28.53,28.14,1.92,13.92,207,1991,86.80,0,0,0,0,66.69,0.000,33.58,27.6,6.27,0
50.082,0.00,8.59,14.46,14,14,-7,-7,28.6,13.05,0.91,14.60,0.86,on,14.64,194,1.000,0.0,0.00,0.00,1636,1646,71.8,6,12.00,2.97,109,113,698,895,947,969,22.0,28.61,29.13,2.00,14.06,207,1990,86.80,0,0,0,0,66.69,0.000,33.58,27.6,6.27,0
50.107,0.00,8.59,14.45,14,14,-7,-7,28.6,13.05,0.91,14.60,0.86,on,14.64,194,1.000,0.0,0.00,0.00,1595,1646,71.8,6,12.00,2.97,109,113,698,1038,947,969,22.0,28.73,29.99,2.00,14.01,207,1991,87.00,0,0,0,0,66.70,0.000,33.58,27.6,6.27,0
50.147,-0.78,8.59,14.43,15,15,-6,-7,28.6,13.05,0.91,14.60,0.87,on,14.64,194,1.000,0.0,0.00,0.00,1627,1646,71.8,6,11.00,2.97,109,111,1260,1038,745,764,22.0,28.90,28.63,1.96,14.02,207,1991,87.00,0,0,0,0,66.70,0.000,33.59,27.6,6.27,0
50.169,-0.78,8.59,14.45,15,15,-5,-7,28.6,13.05,0.91,14.60,0.87,on,14.64,194,1.000,0.0,0.00,0.00,1579,1646,71.8,6,11.00,2.97,109,111,1260,577,745,764,22.0,28.92,30.41,1.96,14.02,207,1992,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.199,-0.78,8.59,14.46,15,15,-5,-7,28.6,13.05,0.93,14.63,0.87,on,14.64,194,1.000,0.0,0.00,0.00,1611,1646,71.8,6,11.00,2.97,108,111,391,577,745,721,22.0,28.96,29.45,1.96,14.01,207,1992,86.80,0,0,0,0,66.70,0.000,33.58,27.6,6.27,0
50.244,-0.78,8.59,14.43,15,15,-5,-6,28.6,13.05,0.93,14.63,0.88,on,14.64,194,1.000,0.0,0.00,0.00,1590,1646,71.8,6,11.00,2.98,109,111,391,752,859,721,22.0,29.20,29.99,2.02,14.02,207,1993,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.275,-0.78,8.59,14.46,15,15,-4,-6,28.6,13.05,0.93,14.58,0.88,on,14.59,194,1.000,0.0,0.00,0.00,1621,1646,71.8,6,10.50,2.97,109,111,635,752,1066,1007,22.0,29.29,29.99,2.02,14.01,207,1994,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.290,-0.78,8.59,14.45,15,15,-4,-6,28.6,13.05,0.96,14.55,0.88,on,14.59,194,1.000,0.0,0.00,0.00,1616,1646,71.8,6,10.50,2.98,109,111,635,888,1066,1007,22.0,29.29,29.13,2.02,14.03,207,1996,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.305,-0.78,8.59,14.45,15,15,-4,-6,28.6,13.05,0.98,14.60,0.88,on,14.64,194,1.000,0.0,0.00,0.00,1612,1646,71.8,6,10.50,2.98,108,111,1251,888,1066,322,22.0,29.29,30.20,2.02,14.04,207,1992,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.341,-1.56,8.59,14.43,15,15,-4,-6,28.6,13.05,0.98,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1577,1646,71.8,6,10.50,3.41,109,111,1251,888,866,322,22.0,29.60,28.96,2.04,14.07,207,1997,87.00,0,0,0,0,66.71,0.000,33.59,27.6,6.27,0
50.366,-1.56,8.59,14.42,15,15,-4,-6,28.2,13.05,0.99,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1675,1646,71.8,6,10.50,3.41,108,111,1251,565,866,841,22.0,29.66,29.62,2.04,14.06,207,1998,86.60,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.397,-1.56,8.59,14.40,15,15,-4,-6,28.2,13.05,0.99,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1637,1646,71.8,6,10.50,3.41,108,111,510,565,654,841,22.0,29.66,29.62,2.04,14.05,207,1998,86.60,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.409,-1.56,8.59,14.39,15,15,-4,-5,28.6,13.05,0.98,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1602,1646,71.8,6,10.50,3.40,109,111,510,864,654,841,22.0,29.69,30.62,2.04,14.07,207,1997,87.00,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.445,-1.56,8.59,14.41,15,15,-4,-5,28.6,13.05,1.01,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1617,1646,71.8,6,10.50,3.40,108,111,1181,864,654,716,22.0,29.72,27.49,2.04,14.08,207,1999,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.475,-1.56,8.59,14.41,16,15,-4,-5,28.6,13.05,1.01,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1663,1699,71.8,6,10.50,3.42,108,111,1181,1290,465,716,22.0,29.49,28.63,1.92,14.09,207,2003,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.491,-1.56,8.59,14.43,16,15,-3,-5,28.6,13.05,1.02,14.55,0.88,on,14.59,194,1.000,0.0,0.00,0.00,1634,1699,71.8,6,11.50,2.99,108,111,609,1290,465,542,22.0,29.34,28.80,2.02,14.09,207,1997,87.00,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.522,-1.56,8.59,14.40,16,15,-3,-5,28.6,13.05,1.01,14.55,0.88,on,14.59,194,1.000,0.0,0.00,0.00,1680,1699,71.8,6,11.50,2.99,108,111,609,1290,2279,542,22.0,29.48,29.62,2.02,14.11,207,2000,86.80,0,0,0,0,66.72,0.000,33.59,27.6,6.27,0
50.552,-2.34,8.59,14.41,16,15,-3,-5,28.6,13.05,1.03,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1688,1699,71.8,6,10.50,2.99,108,111,609,664,2279,1098,22.0,29.75,29.99,2.06,14.10,207,2004,87.00,0,0,0,0,66.72,0.000,33.59,27.6,6.27,0
50.567,-2.34,8.59,14.43,16,15,-3,-5,28.6,13.05,1.04,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1609,1699,71.8,6,11.50,2.99,108,111,1108,664,355,1098,22.0,29.73,31.86,2.02,14.12,207,2003,86.80,0,0,0,0,66.71,0.000,33.58,27.6,6.27,0
50.595,-2.34,8.59,14.43,16,15,-3,-5,28.6,13.05,1.06,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1727,1699,71.8,6,11.50,2.99,108,111,1108,1385,355,1003,22.0,29.74,30.62,2.02,14.13,207,2001,86.80,0,0,0,0,66.72,0.000,33.58,27.6,6.27,0
50.625,-2.34,8.59,14.44,16,15,-3,-4,28.6,13.05,1.06,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1690,1699,71.8,6,11.50,2.99,108,111,565,1385,661,1003,22.0,29.73,29.62,2.04,14.13,207,2001,86.80,0,0,0,0,66.72,0.000,33.59,27.6,6.27,0
50.656,-2.34,8.59,14.45,16,15,-3,-4,28.2,13.05,1.08,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1649,1699,71.8,6,11.50,2.99,108,111,565,1028,661,1003,22.0,29.90,28.31,2.04,14.17,207,2006,86.60,0,0,0,0,66.72,0.000,33.58,27.6,6.27,0
50.688,-2.34,8.59,14.48,16,15,-3,-4,28.2,13.05,1.10,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1671,1699,71.8,6,11.50,2.99,108,111,550,1028,661,2091,22.0,29.71,29.45,2.04,14.15,207,2004,86.60,0,0,0,0,66.72,0.000,33.58,27.6,6.27,0
50.707,-2.34,8.59,14.47,16,16,-3,-4,28.6,13.05,1.11,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1674,1699,71.8,6,11.50,3.00,108,109,550,1141,1058,2091,22.0,29.75,28.63,2.02,14.18,207,2007,86.80,0,0,0,0,66.72,0.000,33.58,27.6,6.27,0
50.731,-3.12,8.59,14.49,16,16,-3,-4,28.6,13.05,1.12,14.55,0.89,on,14.59,194,1.000,0.0,0.00,0.00,1666,1699,71.8,6,11.50,2.99,108,109,1353,1141,1058,463,22.0,29.61,27.49,2.00,14.19,207,2003,87.00,0,0,0,0,66.72,0.000,33.59,27.6,6.27,0
